237,0,80100,0,30,125000,325000,-100,90, Suficiente
238,0,80100,0,30,125000,325000,-100,90, Suficiente
250,0,55,0,35,30000,50000,-100,90120, Abundante
239,0,70100,0,30,125000,300000,-100,110, Suficiente
240,0,120150,0,30,30000,40000,-100,100, Muy Bien
241,0,3040,0,30,-1,-1,-100,90, Suficiente
242,0,80100,0,30,30000,50000,-100,80, Suficiente
243,0,80100,0,30,30000,50000,-100,80, Suficiente
244,0,80100,0,30,30000,50000,-100,80, Suficiente
245,0,80100,0,30,30000,50000,-100,80, Suficiente
246,0,80100,0,30,30000,50000,-100,80, Suficiente
247,0,4050,0,30,-1,-1,-100,75, Suficiente
248,0,4050,0,30,-1,-1,-100,75, Suficiente
249,0,4050,0,30,0,0,-100,75, Suficiente
251,0,4050,0,30,-1,-1,-100,75, Suficiente
252,0,4050,0,30,0,0,-100,90, Suficiente
253,0,4050,0,30,-1,-1,-100,90, Suficiente
254,0,4050,0,30,0,0,-100,75, Suficiente
255,0,4050,0,30,0,0,-100,75, Suficiente
256,0,4050,0,30,0,0,-100,75, Suficiente
257,0,4050,0,30,2500,4000,-100,75, Suficiente
258,0,75,0,45,1000000,1000000,-100,90120, Abundante
259,0,2025,0,30,-1,-1,-100,90, Suficiente
260,0,4560,0,30,0,0,-100,75, Mucho
261,0,7090,0,30,1200000,2000000,-100,90, Más o menos
262,0,4050,0,30,4000,8000,-100,70, Suficiente
263,0,80,0,30,-1,-1,-100,8590, Suficiente
264,0,4050,0,30,100000,100000,-100,90, Suficiente
265,0,6070,0,30,10000,10000,-100,90, Suficiente
266,0,4080,0,30,800000,1000000,-100,90, Suficiente
267,0,4080,0,30,800000,1001300,-100,90, Suficiente
268,0,4080,0,30,800000,1000000,-100,90, Suficiente
269,0,80100,0,30,800000,1000000,-100,90, Suficiente
270,0,4080,0,30,800000,1001300,-100,90, Suficiente
271,0,4080,0,30,800000,1001300,-100,90, Suficiente
272,0,120,0,30,1000000,1000000,-100,100, Suficiente
273,0,4050,0,30,800000,1001300,-100,90, Suficiente
274,0,4080,0,30,800000,1001300,-100,90, Suficiente
275,0,45120,0,30,800000,1000000,-100,90, Alto
285,0,70,0,30,800,1000,-100,90, Suficiente
276,0,120,0,30,1000000,1000000,-100,100, Suficiente
277,0,120,0,30,1382118,1382118,-100,100, Suficiente
278,0,45120,0,30,800000,1000000,-100,90, Alto
279,0,4060,0,30,3000,5500,-100,90, Suficiente
280,0,4050,0,30,50000,50000,-100,90, Suficiente
281,0,4050,0,30,-1,-1,-100,90, Suficiente
282,0,4050,0,30,97000,97000,-100,120, Suficiente
283,0,4050,0,30,1000,5000,-100,95, Suficiente
284,0,4050,0,30,1500,2000,-100,60, Suficiente
301,0,60,0,30,100,1000,-100,70, Suficiente
286,0,4050,0,30,45000,50000,-100,90, Suficiente
287,0,4050,0,30,800,1000,-100,80, Suficiente
288,0,4050,0,30,850,850,-100,90, Suficiente
289,0,4050,0,30,850,850,-100,90, Suficiente
290,0,4050,0,30,800,1000,-100,90, Suficiente
291,0,80,0,30,1000,1000,-100,90, Suficiente
292,0,90,0,30,5000,30000,-100,90, Suficiente
293,0,90120,0,30,5000,15000,-100,90, Suficiente
294,0,90,0,30,5000,30000,-100,90, Suficiente
295,0,70,0,30,100000,350000,-100,90, Suficiente
296,0,4050,0,30,0,250,-100,80, Suficiente
297,0,4050,0,30,5000,30000,-100,90, Suficiente
298,0,4050,0,30,5000,30000,-100,90, Suficiente
299,0,4050,0,30,5000,30000,-100,90, Suficiente
300,0,4050,0,30,5000,30000,-100,90, Suficiente
302,0,90120,0,30,100000,140000,-100,100, Suficiente
303,0,90120,0,30,5000,15000,-100,90, Suficiente
304,0,5060,0,30,20000,30000,-100,90, Suficiente
305,0,6080,0,30,5000,30000,-100,90, Suficiente
306,0,4050,0,30,-1,-1,-100,90, Suficiente
307,0,4050,0,30,-1,-1,-100,90, Suficiente
308,0,4050,0,30,-1,-1,-100,90, Suficiente
309,0,90120,0,30,5000,15000,-100,90, Suficiente
310,0,60,0,30,-1,-1,-100,90, Suficiente
311,0,90100,0,30,50000,100000,-100,90, Mucho
312,0,6080,0,30,5000,30000,-100,90, Suficiente
313,0,4560,0,30,0,0,-100,75, Mucho
314,0,4050,0,30,-1,-1,-100,90, Suficiente
315,0,4050,0,30,15000,35000,-100,90, Suficiente
316,0,4060,0,30,-1,-1,-100,90, Suficiente
317,0,8090,0,30,30000,50000,-100,90, Suficiente
318,0,4050,0,30,-1,-1,-100,80, Suficiente
319,0,4050,0,30,-1,-1,-100,90, Suficiente
